created_at,twitter_id,screen_name,followers_count,friends_count,retweet_count,hashtags,in_reply_to_screen_name,twitter_url,coordinates,text,url1,url1_expanded,url2,url2_expanded
2016-05-25 22:16:53+00:00,735595522506031105,HillaryClinton,6480740,660,1240,,,http://twitter.com/HillaryClinton/status/735595522506031105,,Donald Trump is fueling conspiracy theories out on the campaign trail. Can you imagine that in the Situation Room? https://t.co/rsXhqHxjeU,https://t.co/rsXhqHxjeU,http://wapo.st/1OKdgQD
2016-05-25 21:46:52+00:00,735587968610631681,HillaryClinton,6480740,660,1742,,,http://twitter.com/HillaryClinton/status/735587968610631681,,"LGBT kids are perfect the way they are. They deserve love—not harmful ""conversion therapy."" Thanks @GovPeterShumlin. https://t.co/gFVgyqxKda",https://t.co/gFVgyqxKda,https://twitter.com/GovPeterShumlin/status/735472788543275008
2016-05-25 21:04:59+00:00,735577428161073152,HillaryClinton,6480740,660,798,,,http://twitter.com/HillaryClinton/status/735577428161073152,,The @realDonaldTrump business model: exploit anyone or anything he can to turn a quick buck. https://t.co/tRjRJXJ2x0,https://t.co/tRjRJXJ2x0,http://hrc.io/1OXNv4y
2016-05-25 19:27:36+00:00,735552919953637380,HillaryClinton,6480740,660,1109,,,http://twitter.com/HillaryClinton/status/735552919953637380,,Excited to be back with a good friend. Watch @TheEllenShow today at 4 pm ET. https://t.co/zfdh2SVaWb
2016-05-25 18:50:40+00:00,735543623136186368,HillaryClinton,6480740,660,3303,,,http://twitter.com/HillaryClinton/status/735543623136186368,,Trump's wall on the border would likely cost at least $25 billion.   Some things we could do instead: https://t.co/RDbkkyVNB6
2016-05-25 18:19:01+00:00,735535658677194752,HillaryClinton,6480740,660,992,,,http://twitter.com/HillaryClinton/status/735535658677194752,,We have to build on the Affordable Care Act and continue our march toward making sure every single American has health coverage.
2016-05-25 18:05:21+00:00,735532221956788225,HillaryClinton,6480740,660,2061,,,http://twitter.com/HillaryClinton/status/735532221956788225,,Donald Trump doesn't seem to actually care about making America great so much as he seems to care about making himself look great.
2016-05-25 18:02:01+00:00,735531382148059137,HillaryClinton,6480740,660,1364,,,http://twitter.com/HillaryClinton/status/735531382148059137,,"We’re stronger together. When we embrace immigrants, not denigrate them. When we build bridges, not walls."
2016-05-25 15:58:25+00:00,735500275960688643,HillaryClinton,6480740,660,975,,,http://twitter.com/HillaryClinton/status/735500275960688643,,"Donald Trump has spent his career looking to turn a profit, no matter who gets hurt in the process. https://t.co/V9lKg2F44l",https://t.co/V9lKg2F44l,http://hrc.io/1NMVL7l
2016-05-25 15:17:32+00:00,735489986200506369,HillaryClinton,6480740,660,902,,,http://twitter.com/HillaryClinton/status/735489986200506369,,"RT @TheBriefing2016: Trump bet against American families in the housing crash. Now he says its the ""kind of thinking our country needs."" ht…",https://t.co/FqdpntvDDc,https://amp.twimg.com/v/116395fc-7aff-4268-96c2-0e9930555488
2016-05-25 14:24:10+00:00,735476558949801984,HillaryClinton,6480740,660,790,,,http://twitter.com/HillaryClinton/status/735476558949801984,,"Mientras 5 millones de personas perdían sus hogares, Trump esperaba enriquecerse de este desplome a costa de ellos. https://t.co/9trerS1rdR",https://t.co/9trerS1rdR,https://amp.twimg.com/v/973ffb4e-8b26-4a49-9a1d-6cc1adae55c9
2016-05-25 12:57:16+00:00,735454688028569601,HillaryClinton,6480740,660,2002,,,http://twitter.com/HillaryClinton/status/735454688028569601,,Millions of families saw their life savings destroyed in the Great Recession.  Trump saw it as a chance to cash in. https://t.co/tnngHNVqoL,https://t.co/tnngHNVqoL,https://amp.twimg.com/v/92c69c53-2ab1-430f-9bf0-6951b2b2d0d8
2016-05-25 00:50:20+00:00,735271751140147201,HillaryClinton,6480740,660,1912,,,http://twitter.com/HillaryClinton/status/735271751140147201,,.@realDonaldTrump rooted for the housing crash that caused 5 million Americans to lose their homes. https://t.co/tnngHNVqoL,https://t.co/tnngHNVqoL,https://amp.twimg.com/v/92c69c53-2ab1-430f-9bf0-6951b2b2d0d8
2016-05-24 23:29:42+00:00,735251459445510144,HillaryClinton,6480740,660,877,,,http://twitter.com/HillaryClinton/status/735251459445510144,,"Big win for those who think we should make it easier, not harder, to vote (which really should be all of us). https://t.co/GwwHT4qopp -H",https://t.co/GwwHT4qopp,https://shar.es/1dZ2aH
2016-05-24 22:35:10+00:00,735237733317283840,HillaryClinton,6480740,660,736,,,http://twitter.com/HillaryClinton/status/735237733317283840,,Hillary's live on @TheEllenShow's Facebook page! Watch now: https://t.co/iWfEEYZVy6 https://t.co/1ZlriB1IrI,https://t.co/iWfEEYZVy6,http://hrc.io/1WgLFOM
2016-05-24 21:33:44+00:00,735222273909620736,HillaryClinton,6480740,660,754,,HillaryClinton,http://twitter.com/HillaryClinton/status/735222273909620736,,"In Trump’s world, a “good result” means Trump gets his and working families get hurt. We're better than that."
2016-05-24 21:24:36+00:00,735219976055971840,HillaryClinton,6480740,660,1000,,,http://twitter.com/HillaryClinton/status/735219976055971840,,"Trying to profit off of people losing their homes isn't the ""kind of thinking our country needs."" https://t.co/AQQ6allvIv",https://t.co/AQQ6allvIv,https://twitter.com/ajjaffe/status/735212361812824064
2016-05-24 20:37:02+00:00,735208003155165184,HillaryClinton,6480740,660,1980,,,http://twitter.com/HillaryClinton/status/735208003155165184,,"We need a president who's fighting to raise incomes for all Americans, not one who tries to profit at their expense. https://t.co/8kwnvVKp9v"
2016-05-24 19:08:08+00:00,735185631148703748,HillaryClinton,6480740,660,966,,HillaryClinton,http://twitter.com/HillaryClinton/status/735185631148703748,,Donald Trump could bankrupt America like he bankrupted his companies. Let's make sure he never gets the chance: https://t.co/04t1BHwlVc,https://t.co/04t1BHwlVc,http://hrc.io/22nXjHA
2016-05-24 19:01:45+00:00,735184026743545856,HillaryClinton,6480740,660,874,,HillaryClinton,http://twitter.com/HillaryClinton/status/735184026743545856,,"Trump prioritizing his own gain over Americans' well-being isn't new, but it is telling: The only person he'll fight for is himself."
2016-05-24 18:55:27+00:00,735182439463723008,HillaryClinton,6480740,660,654,,HillaryClinton,http://twitter.com/HillaryClinton/status/735182439463723008,,This wasn't an anomaly for Trump. His economic plan helps millionaires and hurts middle-class families. He'd let Wall Street run wild again.
2016-05-24 18:49:32+00:00,735180952452890624,HillaryClinton,6480740,660,861,,HillaryClinton,http://twitter.com/HillaryClinton/status/735180952452890624,,"How cruel do you have to be to actually root for a crisis that would devastate millions of families, all to pad your own pockets?"
